Female,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Insurance Payout
0,0,1,0,0,0,0,2,4,43,144000,30.51944941,0.717331636,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,352.537959
0,0,1,1,1,0,0,0,2,54,81000,46.99069796,8.920101029,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,4287.000517
0,0,1,0,1,0,0,0,1,21,153000,29.46535521,1.869990486,Working,Higher education,Single / not married,House / apartment,Core staff,55.75537944
0,0,0,0,0,0,1,0,1,35,117000,63.12518395,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,6288.745138
0,1,1,0,0,0,0,0,2,9,112500,24.00596864,2.841947473,Working,Secondary / secondary special,Married,House / apartment,Laborers,1776.427554
0,0,0,0,1,0,0,0,2,38,112500,53.11265803,15.83057831,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,4395.641025
1,1,1,0,0,0,0,0,1,32,135000,29.29286707,4.243755861,Working,Higher education,Single / not married,House / apartment,Drivers,628.5718339
0,0,1,0,0,0,1,0,1,58,76500,58.66513344,0,Pensioner,Lower secondary,Separated,House / apartment,Other,7119.026926
0,0,1,0,1,0,1,0,2,1,45000,52.13248732,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6869.480716
0,0,1,0,0,0,1,0,2,31,45000,59.52209833,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,7904.859384
1,1,0,0,1,0,0,0,2,42,315000,42.59635721,11.70729036,Working,Incomplete higher,Civil marriage,Office apartment,Other,0
0,1,1,0,0,0,0,0,2,7,315000,38.8016181,5.834479832,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
0,0,1,0,0,0,0,0,2,39,225000,62.68985674,4.961087497,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,759.068457
1,1,0,1,1,0,0,0,2,8,180000,32.0389878,9.84277569,Commercial associate,Incomplete higher,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,1,29,144000,30.5961108,0.881606056,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,824.6873464
0,1,1,0,0,0,0,1,3,7,193500,29.33941149,1.34431234,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
1,1,0,0,1,0,0,1,2,19,292500,34.74951573,2.891229799,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,2,19,112500,57.58092226,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5080.068647
0,0,1,1,1,0,0,1,2,30,90000,49.95585125,16.61909553,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,4580.916337
0,0,1,0,0,0,0,3,5,28,337500,30.74669569,0.547581401,Commercial associate,Higher education,Married,House / apartment,Core staff,0
0,0,1,0,0,0,1,0,2,46,112500,56.617179,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4747.871856
1,1,1,0,0,0,0,0,2,30,157500,51.41241778,4.887164007,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,1649.076586
0,0,1,1,0,0,0,0,2,20,81000,52.74304058,0.298431864,Working,Secondary / secondary special,Married,House / apartment,Sales staff,4884.360706
0,1,1,1,0,0,0,0,1,4,117000,52.34604407,4.616111214,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,3849.075519
1,0,0,0,0,0,0,0,1,4,225000,23.33518142,1.18003792,State servant,Higher education,Single / not married,With parents,Core staff,0
0,0,1,0,0,0,0,1,2,13,135000,31.83912058,3.017173522,Working,Secondary / secondary special,Separated,House / apartment,Other,1186.161517
1,0,0,1,1,0,0,0,2,49,171000,56.63908225,11.21994291,Working,Secondary / secondary special,Married,House / apartment,Drivers,1609.918819
0,0,0,0,1,0,0,1,3,24,117000,31.86923756,4.588732144,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1676.484608
0,0,0,0,1,0,1,0,2,2,112500,64.88565816,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6302.295526
0,1,1,0,1,1,0,2,4,22,180000,32.08553221,7.846841482,Commercial associate,Higher education,Married,House / apartment,Other,0
0,0,1,0,1,0,0,0,2,4,90000,43.68878211,9.867416853,State servant,Secondary / secondary special,Married,House / apartment,Other,3595.071316
0,0,1,0,0,0,0,0,1,49,225000,62.00264208,14.46436272,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff,787.3349563
0,0,0,1,0,0,0,0,1,18,135000,43.62033444,9.798969178,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,2009.938461
0,0,1,0,1,0,1,0,2,57,85500,65.98629678,0,Pensioner,Lower secondary,Civil marriage,House / apartment,Other,7676.704973
1,1,1,0,0,0,1,0,2,35,112500,64.0423828,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5650.301177
0,0,1,0,0,0,0,0,1,16,45000,47.25079913,2.403882352,Working,Secondary / secondary special,Widow,House / apartment,Sales staff,5903.469122
1,1,1,0,1,0,0,0,2,18,144000,28.38388194,6.54085984,Working,Secondary / secondary special,Married,House / apartment,Sales staff,291.4589975
0,0,1,0,0,0,0,0,1,26,121500,54.60207944,33.26009432,Working,Secondary / secondary special,Widow,House / apartment,Laborers,3821.986108
0,0,1,0,0,1,0,1,3,23,67500,26.61245611,1.388118853,Working,Secondary / secondary special,Married,House / apartment,Other,3564.710466
1,1,0,0,0,0,0,0,1,24,225000,22.19621211,2.696838402,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
0,0,1,0,1,0,0,2,4,4,135000,34.46751131,11.2144671,Working,Secondary / secondary special,Married,House / apartment,Laborers,1077.23152
0,0,1,1,0,0,0,0,2,47,108000,33.12319897,6.094580998,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,2401.458179
0,0,0,1,0,1,0,0,2,17,225000,36.35392924,4.386127025,Working,Higher education,Civil marriage,Rented apartment,Other,0
1,0,1,0,0,0,0,0,2,10,112500,27.1189689,6.825602168,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,1525.496735
0,0,0,1,0,0,0,0,2,51,135000,37.14244646,5.202023313,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,1360.692747
0,1,0,0,1,0,0,1,3,38,216000,33.79672409,3.433335387,Commercial associate,Higher education,Married,House / apartment,Accountants,0
0,0,0,1,1,0,0,4,6,8,171000,33.61328432,5.317015408,State servant,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,1,3,39,225000,39.23420741,6.926904728,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,0,0,1,0,2,9,135000,58.52002437,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4088.451712
0,0,1,0,0,0,0,0,1,30,135000,54.18044176,10.05633244,Working,Higher education,Single / not married,House / apartment,Managers,2958.083116
0,0,1,1,1,0,0,0,2,31,157500,46.41026168,8.26026544,Working,Secondary / secondary special,Married,House / apartment,Other,1296.633204
0,0,1,0,0,0,0,0,1,10,85500,59.43448531,41.26573441,Working,Secondary / secondary special,Separated,House / apartment,Other,6119.351975
0,0,1,0,0,0,0,0,2,59,202500,31.40926918,1.631792576,Working,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,26,180000,52.58697988,11.84692362,Working,Higher education,Married,House / apartment,Sales staff,742.0920212
0,1,0,0,0,0,1,0,1,4,90000,66.25187376,0,Pensioner,Lower secondary,Single / not married,House / apartment,Other,7683.279106
1,1,1,0,0,0,0,0,2,31,157500,45.32057469,18.9134616,Working,Higher education,Married,House / apartment,Laborers,644.3727637
0,0,0,1,0,0,0,0,2,53,202500,30.96299034,7.42794171,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
1,1,1,0,0,0,0,0,2,40,90900,59.41258205,6.642162399,Working,Secondary / secondary special,Married,House / apartment,Laborers,5324.216528
1,1,1,0,0,1,0,0,2,2,247500,54.19960711,3.285488408,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
1,1,1,0,1,0,0,0,2,23,216000,52.42270546,5.114410289,Commercial associate,Higher education,Married,House / apartment,Laborers,0
0,0,0,0,0,0,0,2,4,31,67500,30.53861476,5.180120057,Commercial associate,Secondary / secondary special,Married,House / apartment,Secretaries,3714.286753
0,1,1,1,1,1,0,0,2,32,202500,43.29178559,11.58408455,Commercial associate,Incomplete higher,Married,House / apartment,Accountants,0
0,0,1,0,0,1,0,0,1,46,126000,54.01342943,7.953619855,Working,Higher education,Single / not married,House / apartment,Laborers,3368.713607
0,1,0,1,1,0,0,0,2,57,382500,42.25959465,10.85580128,Working,Higher education,Married,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,34,225000,41.30954092,7.553885432,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,0,0,2,20,90000,36.91520018,14.63411295,Working,Secondary / secondary special,Married,House / apartment,Laborers,2970.898069
1,1,1,1,0,0,0,0,2,10,202500,51.94630964,2.940512126,Commercial associate,Higher education,Married,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,13,292500,57.64663203,2.212228862,Working,Higher education,Married,House / apartment,Drivers,0
0,0,1,1,0,0,0,1,3,18,67500,30.2045901,0.8597028,Working,Secondary / secondary special,Married,House / apartment,Accountants,3606.806521
1,0,1,0,1,1,0,0,1,15,148500,33.18069502,3.367625619,Working,Higher education,Separated,House / apartment,Managers,246.5656406
0,0,0,0,0,0,1,0,2,53,67500,51.95999918,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6487.041074
0,0,1,0,0,0,1,0,2,15,103500,57.09357482,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5099.598538
0,0,1,1,1,0,0,1,3,23,119250,43.61759653,12.05774246,Working,Secondary / secondary special,Married,House / apartment,Core staff,2490.292719
0,1,1,0,0,1,0,0,2,4,90000,25.81846308,1.974030952,Working,Secondary / secondary special,Married,House / apartment,Other,2637.676514
0,1,1,0,0,0,0,4,6,42,112500,37.42992669,5.404628432,Working,Higher education,Married,House / apartment,Core staff,1702.349538
1,1,1,0,0,0,0,1,3,9,180000,46.04885795,12.05774246,Working,Secondary / secondary special,Married,House / apartment,Drivers,50.32302844
0,0,0,0,1,0,1,0,2,17,202500,59.88076415,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1855.068833
1,1,0,0,1,0,1,0,2,23,225000,63.53587,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,1211.665147
0,0,0,0,0,0,0,2,4,3,112500,43.16584187,2.97336701,Working,Secondary / secondary special,Married,House / apartment,Laborers,2684.924895
0,0,0,0,0,0,0,0,1,44,180000,58.62680274,1.26217513,Working,Secondary / secondary special,Widow,Municipal apartment,Cleaning staff,2274.606458
0,0,0,1,0,0,0,2,4,60,180000,31.52699919,0.243673724,Working,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,0,1,0,0,0,0,2,31,247500,38.67019857,0.632456519,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,1,1,0,0,0,1,3,5,121500,36.92888971,3.572968644,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,1804.832679
0,0,0,0,0,0,0,1,3,48,225000,37.02471646,3.217040733,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,0,1,1,0,0,0,2,13,180000,31.15738174,2.757072356,Working,Higher education,Married,With parents,Accountants,0
0,1,1,0,0,0,0,0,2,49,81000,50.3254687,6.710610074,Working,Secondary / secondary special,Married,House / apartment,Security staff,4773.358394
1,0,1,1,0,0,0,0,2,43,112500,57.68770064,3.008959801,Working,Secondary / secondary special,Married,House / apartment,Laborers,4278.721904
0,1,0,1,0,0,0,1,3,59,67500,37.99119763,14.70256063,State servant,Higher education,Married,House / apartment,High skill tech staff,3847.83534
0,0,0,1,1,0,0,0,1,20,112500,37.33136204,0.955529545,Working,Secondary / secondary special,Separated,House / apartment,Other,2958.536602
1,0,1,0,0,0,0,0,1,20,112500,43.77913304,3.011697708,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,2708.987439
1,1,1,0,0,1,0,0,1,14,270000,36.0637111,3.271798873,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,0
0,0,1,0,0,0,1,0,2,43,112500,57.45224063,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4804.720108
1,1,0,0,0,0,0,0,2,13,270000,49.01127333,9.886582202,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,0,0,1,0,0,0,0,2,20,135000,23.37351212,1.782377462,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,795.0832123
0,0,1,0,1,0,1,0,2,12,67500,57.47140598,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6736.906391
0,0,1,0,1,0,0,0,2,58,117000,47.60125122,25.49265214,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,2918.26983
0,0,1,0,1,0,0,0,2,58,76500,42.71682512,13.85654736,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,4097.428509
1,1,1,0,0,0,0,0,2,34,292500,48.35965146,2.798140961,State servant,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,0
0,0,0,1,1,0,0,0,2,33,90000,38.45664182,3.575706551,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3514.325277
1,0,0,0,0,0,0,3,5,31,121500,37.63253181,0.580436285,Working,Secondary / secondary special,Married,House / apartment,Laborers,1371.789542
1,1,1,0,0,0,0,0,2,27,405000,47.39043238,9.582674524,State servant,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,0,1,3,16,157500,41.34239581,9.582674524,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,827.4090536
0,0,0,0,1,1,0,2,4,38,99000,39.31634462,12.75864665,State servant,Secondary / secondary special,Married,House / apartment,Cleaning staff,2760.358704
0,0,1,0,0,0,0,2,4,59,148500,36.55379645,0.807682567,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,651.5846627
0,0,1,0,1,0,1,0,2,8,157500,55.87246829,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3385.093428
0,0,1,0,0,1,1,0,1,40,207000,60.85545904,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,1962.008955
0,0,1,0,0,0,1,0,2,47,63000,58.79655298,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,7509.787105
0,0,1,0,0,0,0,1,3,7,135000,43.32464048,10.63129291,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1738.950769
1,1,1,0,0,0,0,0,2,25,315000,29.17239916,3.953537718,Working,Incomplete higher,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,0,2,16,67500,41.58606953,6.683231004,Working,Secondary / secondary special,Married,House / apartment,Laborers,4379.970279
0,0,1,0,0,0,1,0,2,16,135000,65.02529142,0,Pensioner,Higher education,Married,House / apartment,Other,4963.730708
0,0,1,0,0,0,1,0,1,50,112500,59.61518717,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,5582.558673
0,0,1,0,1,0,1,0,2,28,225000,59.60971136,0,Pensioner,Higher education,Married,House / apartment,Other,615.7866274
0,0,0,0,1,1,0,0,1,13,202500,53.62464664,3.583920272,Working,Higher education,Single / not married,Rented apartment,Managers,170.3702997
1,0,0,1,1,0,0,0,2,12,67500,51.12767545,14.52185877,Working,Secondary / secondary special,Married,House / apartment,Security staff,4965.088714
0,0,1,0,0,0,0,0,1,37,162000,55.0155034,9.54981964,Working,Higher education,Single / not married,House / apartment,Other,1977.154255
0,0,1,0,1,0,0,2,4,4,225000,37.2355353,15.63618692,Working,Higher education,Married,House / apartment,Core staff,0
0,0,1,0,0,0,0,0,1,10,144000,36.11299342,13.53347434,Working,Higher education,Single / not married,House / apartment,Other,949.2173475
0,0,1,0,1,0,0,0,1,7,225000,33.38877595,7.096654962,Working,Higher education,Single / not married,House / apartment,Managers,0
1,1,0,0,0,0,0,0,2,19,292500,51.50276871,3.203351198,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,1,2,10,180000,33.73922805,7.934454506,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
1,0,1,0,0,0,0,0,1,44,450000,28.37293031,3.509996783,Commercial associate,Secondary / secondary special,Single / not married,With parents,Managers,0
1,1,1,0,1,0,0,0,2,16,157500,45.9502933,1.295030014,State servant,Higher education,Married,House / apartment,Core staff,723.0107353
0,0,0,0,0,0,0,1,2,34,157500,30.64813104,3.175972128,Working,Secondary / secondary special,Single / not married,Municipal apartment,Cleaning staff,104.6241474
0,0,0,0,0,0,1,0,1,18,67500,59.18533577,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,7213.896223
0,0,1,0,0,0,1,0,2,23,112500,65.87404259,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6621.179472
